iso_code,location,year_mon,Year,Month_num,monthly_new_cases_per_million,monthly_new_cases
GBR,United Kingdom,Feb 2021,2021,2,5323.41377739978,359378
GBR,United Kingdom,Mar 2021,2021,3,2506.838502091042,169234
GBR,United Kingdom,Apr 2021,2021,4,1121.258969331112,75695
GBR,United Kingdom,May 2021,2021,5,1082.5233566116342,73080
GBR,United Kingdom,Jun 2021,2021,6,4644.836944252832,313568
GBR,United Kingdom,Jul 2021,2021,7,15636.759554320337,1055621
GBR,United Kingdom,Aug 2021,2021,8,13821.177688239672,933053
GBR,United Kingdom,Sep 2021,2021,9,15071.412175715523,1017455
GBR,United Kingdom,Oct 2021,2021,10,18524.851287835434,1250593
GBR,United Kingdom,Nov 2021,2021,11,17347.970052438686,1171143
GBR,United Kingdom,Dec 2021,2021,12,40129.70964317968,2709114
GBR,United Kingdom,Jan 2022,2022,1,52298.79493286637,3530636
GBR,United Kingdom,Feb 2022,2022,2,23268.14927137942,1570808
GBR,United Kingdom,Mar 2022,2022,3,33487.774122228795,2260724
GBR,United Kingdom,Apr 2022,2022,4,13196.99365429193,890915
GBR,United Kingdom,May 2022,2022,5,3942.91505349751,266182
GBR,United Kingdom,Jun 2022,2022,6,6217.813890593684,419758
GBR,United Kingdom,Jul 2022,2022,7,8652.75080027924,584138
GBR,United Kingdom,Aug 2022,2022,8,3219.02570053837,217313
GBR,United Kingdom,Sep 2022,2022,9,2237.629696904125,151060
GBR,United Kingdom,Oct 2022,2022,10,3342.2686442577024,225633
GBR,United Kingdom,Nov 2022,2022,11,467.3751634894675,31552
